_step,losses/positive_sim_mean,losses/negative_sim_mean,losses/positive_sim_std,losses/negative_sim_std,losses/num_pairs,losses/delta_mean,losses/contrastive_loss,overview/reward,similarity_gap
3682800.0,36.264791920781136,34.14843079447746,0.7658687571529299,1.7034996855072677,64,30.6680908203125,0.025094332631852012,5.245208740234375e-05,2.116361126303673
7365600.0,19.896523416042328,14.740271426737309,0.7281288679223508,3.0266413409262896,64,30.53759765625,0.005439729300633189,9.584426879882812e-05,5.156251989305019
11048400.0,16.898462645709515,10.28435431048274,0.778274759883061,3.386132003739476,64,30.871826171875,0.0025009758223859535,0.00010251998901367188,6.614108335226774
14731200.0,20.47085413336754,10.588280718773603,1.0196387651376426,5.085657166317105,64,30.6005859375,0.0012292776879121448,8.344650268554688e-05,9.882573414593935
18414000.0,23.43001113831997,10.513651195913553,1.014522418845445,6.699752185493708,64,30.9661865234375,0.0009019160076775279,7.390975952148438e-05,12.916359942406416
22096800.0,22.146540701389313,9.987030617892742,1.0333136362023652,6.703855834901333,64,31.7039794921875,0.00110432188375853,6.580352783203125e-05,12.15951008349657
25779600.0,27.5157770216465,12.210078321397305,1.0367635856382549,8.042441502213478,64,31.178955078125,0.000396587003052673,5.3882598876953125e-05,15.305698700249195
29462400.0,32.09579572081566,14.14093567430973,1.1534262830391526,9.213845513761044,64,31.2064208984375,0.00036465809344576883,4.38690185546875e-05,17.954860046505928
33145200.0,33.80933916568756,17.32303000241518,1.492444425355643,8.437133386731148,64,30.0184326171875,0.00043920413205711384,3.24249267578125e-05,16.48630916327238
36828000.0,36.89656129479408,16.951946683228016,1.4535874552093446,9.899840101599693,64,30.42822265625,0.0003456058057089706,2.956390380859375e-05,19.944614611566067
40510800.0,55.83534023165703,36.54484324902296,2.38982242916245,10.630563671584241,64,31.302978515625,0.027216748525042078,9.5367431640625e-06,19.290496982634068
44193600.0,53.59791925549507,53.58853568136692,0.1735725880935206,0.15580850846890826,64,30.8055419921875,0.04201470661791973,1.2874603271484375e-05,0.00938357412815094
47876400.0,110.47091370820999,110.46716122329235,0.1632159162327298,0.1414212366580614,64,31.0771484375,0.04589494247920811,2.0503997802734375e-05,0.003752484917640686
51559200.0,36050.330513477325,36050.28585577011,50.744978995542624,45.92212881686282,64,30.873779296875,1.214817393978592,2.956390380859375e-05,0.04465770721435547
55242000.0,29420.317769408226,29420.312180280685,22.84672858612612,21.517016857746057,64,31.786376953125,0.22519782322342508,4.291534423828125e-05,0.005589127540588379
58924800.0,343.3738747239113,343.3628623485565,1.1836240705597447,1.1440083590277936,64,29.974853515625,0.05872516016825102,6.961822509765625e-05,0.011012375354766846
62607600.0,868.9646759033203,868.9620661735535,1.3508375361270737,1.2944246268598363,64,30.5679931640625,0.043681302515324205,0.0001125335693359375,0.002609729766845703
66290400.0,282.9223873615265,282.92072200775146,0.1386459272398497,0.1358119724172866,64,30.6717529296875,0.041544568695826456,0.00017213821411132812,0.001665353775024414
69973200.0,603.6640003323555,579.8236541748047,300.99042615137296,84.51307964435546,64,30.8408203125,13.399582817597548,0.0001354217529296875,23.84034615755081
73656000.0,119.39175581932068,119.02919608354568,0.528303652710747,0.6444924609968439,64,31.0023193359375,0.03598031116416678,9.1552734375e-05,0.3625597357749939
77338800.0,92.9481691122055,92.23932528495789,0.9424774756189436,1.1895548719912767,64,30.428955078125,0.03405355877475813,8.440017700195312e-05,0.7088438272476196
81021600.0,97859.22657734156,97858.53240251541,1422.2116140030557,1439.890418116469,64,30.9227294921875,26.20854571153177,9.489059448242188e-05,0.6941748261451721
84704400.0,86921.56121063232,86921.52964782715,88.98111010342836,86.0266105341725,64,31.4449462890625,1.3211327735916711,0.00013685226440429688,0.03156280517578125
88387200.0,983308.2613220215,983308.3140869141,247.5784812173806,232.91080646356568,64,30.4466552734375,0.7974465661973227,0.0001983642578125,-0.052764892578125
92070000.0,185610386.05078125,185610396.24609375,30864.591680049896,29339.362319469452,64,30.38427734375,103.627857579384,1.9073486328125e-06,-10.1953125
95752800.0,2898016618.0,2898016779.5,293431.4232368469,268653.6917114258,64,30.9822998046875,1744.1849403381348,0.0,-161.5
99435600.0,29412295968.0,29412297744.0,2659816.4154663086,2474214.949951172,64,30.60205078125,11159.57097864151,0.0,-1776.0
103118400.0,206231996416.0,206232010912.0,23764630.326538086,23223385.7767334,64,31.117919921875,152086.8779258728,0.0,-14496.0
