_step,losses/positive_sim_mean,losses/negative_sim_mean,losses/positive_sim_std,losses/negative_sim_std,losses/num_pairs,losses/delta_mean,losses/contrastive_loss,overview/reward,similarity_gap
3682800.0,36.87575450539589,36.16990481317043,0.5956494275596924,0.8048344198614359,64,30.5628662109375,0.004648745899430651,4.57763671875e-05,0.7058496922254562
7365600.0,14.478546023368835,13.862141951918602,0.1915721077239141,0.4902173855807632,64,30.44873046875,0.0014973772917983297,0.00010013580322265625,0.6164040714502335
11048400.0,9.340341448783875,8.35225822404027,0.1863256089272909,0.7226644612383097,64,30.916748046875,0.0009374982462304615,0.00012493133544921875,0.9880832247436047
14731200.0,8.00805128365755,6.961914539337158,0.1685005486360751,0.6800638535059988,64,30.5345458984375,0.0006757568853572593,0.00017452239990234375,1.0461367443203926
18414000.0,8.537181880325079,7.097398169338703,0.17741979024140164,0.8502997672185302,64,31.01953125,0.00042092732792298193,0.0002789497375488281,1.4397837109863758
22096800.0,9.524939000606537,7.744337420910597,0.26463762106141075,1.1507103540934622,64,31.7734375,0.0010523399898261232,0.0004744529724121094,1.78060157969594
25779600.0,13.969773195683956,13.943695358932018,0.15324490889906883,0.13214837796112988,64,30.9808349609375,0.0038576677470700815,0.0004334449768066406,0.026077836751937866
29462400.0,401.1306784749031,401.11264899373055,3.399796769837849,2.851258658018196,64,31.25732421875,0.049021255761545035,0.00045108795166015625,0.018029481172561646
33145200.0,147.04541623592377,147.0445111989975,0.5243061449327797,0.49556406524789054,64,30.093017578125,0.003005354179549613,0.0005407333374023438,0.0009050369262695312
36828000.0,208.82228869199753,208.81931459903717,0.1877152411652787,0.18831771776967798,64,30.569580078125,0.0028422648683772422,0.0005207061767578125,0.002974092960357666
40510800.0,308.25262773036957,308.2473530769348,5.70343748680898,5.508740172532271,64,31.193603515625,0.010709746531574638,0.0003676414489746094,0.005274653434753418
44193600.0,231.83685219287872,231.8363299369812,0.1783135083896923,0.16608151649779757,64,30.7462158203125,0.00289586093640537,0.0004887580871582031,0.0005222558975219727
47876400.0,203.4037801027298,203.40316832065582,0.12659664553575567,0.11876165391004179,64,31.0491943359375,0.0028498044339357875,0.0005936622619628906,0.0006117820739746094
51559200.0,164.02514898777008,164.02369356155396,0.22695285567351675,0.2222712585444242,64,30.86279296875,0.00297263529682823,0.00046634674072265625,0.0014554262161254883
55242000.0,155.49809658527374,155.49759304523468,0.2284661208250327,0.22674517042287334,64,31.663330078125,0.0028310736997809727,0.00029659271240234375,0.0005035400390625
58924800.0,148.05443000793457,148.05038928985596,0.2114350372721674,0.2120098525992944,64,30.274658203125,0.002787975672617904,0.0003247261047363281,0.004040718078613281
62607600.0,139.7232724428177,139.7058824300766,0.17548451383481734,0.18289602677396033,64,30.6602783203125,0.002665800546310493,0.0005207061767578125,0.017390012741088867
66290400.0,132.9801869392395,132.9531741142273,0.07603245794598479,0.09133072574331891,64,30.7049560546875,0.0025958561527659185,0.00049591064453125,0.02701282501220703
69973200.0,131.45053577423096,131.43415421247482,0.10320916027922067,0.11069173259784293,64,30.939453125,0.0027022881386074005,0.0004239082336425781,0.016381561756134033
73656000.0,119.25027686357498,119.20155370235443,0.15027477890544105,0.17134774388978258,64,31.135498046875,0.0024840570931701222,0.0003299713134765625,0.04872316122055054
77338800.0,110.71554028987885,110.64678579568863,0.11882601850084029,0.14475387800484896,64,30.44140625,0.0024068339153018314,0.0002994537353515625,0.06875449419021606
81021600.0,106.04322004318237,105.9487447142601,0.1575239274825435,0.1822220046306029,64,30.96435546875,0.0023514900349255186,0.0004706382751464844,0.09447532892227173
84704400.0,102.72187781333923,102.59957671165466,0.20924080163240433,0.22856350522488356,64,31.41064453125,0.0023072618550941115,0.0005431175231933594,0.12230110168457031
88387200.0,100.05072122812271,99.90818226337433,0.2589406377519481,0.28008670185226947,64,30.7335205078125,0.002277633995618089,0.0005130767822265625,0.14253896474838257
92070000.0,96.275754570961,96.11162078380585,0.3081966737518087,0.3273376083234325,64,30.4075927734375,0.002268984153488418,0.0004258155822753906,0.16413378715515137
95752800.0,92.51389640569687,92.33118307590485,0.3176184984622523,0.3259247102541849,64,31.048095703125,0.002238942455733195,0.00030422210693359375,0.1827133297920227
99435600.0,90.6157740354538,90.43972700834274,0.4253345443867147,0.40774799889186397,64,30.4786376953125,0.0039029564868542366,0.0003523826599121094,0.17604702711105347
103118400.0,82.40862685441971,82.25269025564194,0.24227562343003228,0.24115210166200995,64,30.9693603515625,0.0022585727929254062,0.0004439353942871094,0.155936598777771
