_step,losses/positive_sim_mean,losses/negative_sim_mean,losses/positive_sim_std,losses/negative_sim_std,losses/num_pairs,losses/delta_mean,losses/contrastive_loss,overview/reward,similarity_gap
3682800.0,42.28736647963524,38.67724044620991,0.8679877342656255,2.4192952793091536,64,0.106689453125,0.0004929690496737749,5.817413330078125e-05,3.610126033425331
7365600.0,21.44744011759758,18.072531059384346,0.7801773343235254,1.9909137645736337,64,0.1036376953125,0.0003239050698766732,0.00015020370483398438,3.374909058213234
11048400.0,17.666737481951714,13.227120451629162,0.7169369228649884,2.7259773137047887,64,0.1085205078125,0.00023658954438587898,0.0001926422119140625,4.439617030322552
14731200.0,14.781370103359222,10.90135682374239,0.6677635263185948,2.2399048833176494,64,0.111328125,0.0002173922227939329,0.00022172927856445312,3.8800132796168327
18414000.0,14.38002683967352,9.809770960360765,0.7113678772002459,2.450432250276208,64,0.1025390625,0.00015816943476920642,0.0002913475036621094,4.570255879312754
22096800.0,17.0101180896163,13.348963014781475,0.8594308840110898,2.3187785064801574,64,0.115234375,0.0005341041664337354,0.0003757476806640625,3.6611550748348236
25779600.0,23.52041646838188,16.332927867770195,0.8851160663180053,3.9657196812331676,64,0.118408203125,0.00022075165054502577,0.0006747245788574219,7.187488600611687
29462400.0,83.38943216204643,77.79906395077705,10.257271044654772,9.701462738914415,64,0.1136474609375,0.024913412464229623,0.0005645751953125,5.590368211269379
33145200.0,59.93178156018257,53.35538521409035,0.5696826996281743,3.8665332924574614,64,0.109130859375,0.0004433358895994388,0.0004172325134277344,6.576396346092224
36828000.0,67.40502074360847,61.112147599458694,0.5578179904259741,3.8056366071105003,64,0.114013671875,0.0005177716232083185,0.0003509521484375,6.29287314414978
40510800.0,70.60533529520035,63.903380423784256,0.5561642802786082,3.996159700676799,64,0.10693359375,0.000442718139538556,0.00029754638671875,6.701954871416092
44193600.0,71.53322863578796,64.29623845219612,0.6036631446331739,4.29524820484221,64,0.110107421875,0.0004328102347699314,0.0002818107604980469,7.236990183591843
47876400.0,71.99428176879883,64.48131003975868,0.5570938873570412,4.497314164415002,64,0.1033935546875,0.0003850362107868932,0.0002789497375488281,7.512971729040146
51559200.0,81.0499899983406,73.68689203262329,2.871243444737047,5.169864805415273,64,0.1116943359375,0.004962303950946989,0.000278472900390625,7.363097965717316
55242000.0,90.71358615159988,85.05997687578201,0.5027998457662761,3.4634008798748255,64,0.1112060546875,0.0005152219443971262,0.00030231475830078125,5.653609275817871
58924800.0,92.44416147470474,86.14929533004761,0.5806049960665405,3.7643232624977827,64,0.1112060546875,0.0004893303222388568,0.0002841949462890625,6.294866144657135
62607600.0,90.8627701997757,83.77919566631317,0.5504172970540822,4.228021154180169,64,0.1131591796875,0.0003939869608302615,0.0003027915954589844,7.083574533462524
66290400.0,87.96482717990875,80.1973243355751,0.6193969892337918,4.616630520671606,64,0.109619140625,0.0004245449083555286,0.0002617835998535156,7.767502844333649
69973200.0,84.3583014011383,75.90758407115936,0.5655111279338598,4.988490937277675,64,0.10107421875,0.0003488763600216771,0.0003142356872558594,8.450717329978943
73656000.0,81.16215765476227,72.30847406387329,0.6552507146261632,5.264760602265596,64,0.11083984375,0.00038707216509692444,0.00030040740966796875,8.853683590888977
77338800.0,79.21852105855942,70.02358746528625,0.610704149119556,5.5145856738090515,64,0.107177734375,0.00032278652435024924,0.000316619873046875,9.194933593273163
81021600.0,79.34574180841446,70.41860669851303,0.5383182689547539,5.3360432386398315,64,0.111328125,0.00032495877553628816,0.0003123283386230469,8.927135109901428
84704400.0,78.44488269090652,69.65565627813339,0.5363697502762079,5.2515303529798985,64,0.1063232421875,0.0003210323524740488,0.0003490447998046875,8.789226412773132
88387200.0,77.42860436439514,68.2723497748375,0.5328921440523118,5.445502910763025,64,0.108154296875,0.00028191101904440075,0.000354766845703125,9.156254589557648
92070000.0,76.39684468507767,66.91473114490509,0.49733894411474466,5.663526467978954,64,0.10986328125,0.0002635449575336679,0.0003504753112792969,9.482113540172577
95752800.0,7289.640549838543,71.65533345937729,57695.31025570573,19.59581371024251,64,0.1124267578125,0.2784969489413811,0.0003609657287597656,7217.985216379166
99435600.0,77.92488467693329,69.14916104078293,0.4575180934043601,5.2356204353272915,64,0.1142578125,0.0002607763331639035,0.0003342628479003906,8.77572363615036
103118400.0,77.34716928005219,68.69916552305222,0.47674899303819984,5.17010641656816,64,0.109619140625,0.00026829852123455566,0.000339508056640625,8.64800375699997
